CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F186,F187,F188,F189,F191,F192,
,,,,,Age : Age 16 and over - Qualification; highest level of : Total\ Highest level of qualification - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : No qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 1 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 2 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 3 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 4 qualifications and above - Unit : Persons,
8599,E05008827,Brookside,Wards and Electoral Divisions,WED,4099,1198,730,662,359,661,
8600,E05008828,Castle,Wards and Electoral Divisions,WED,11796,2305,1476,1536,1608,3188,
8601,E05008829,Delapre and Briar Hill,Wards and Electoral Divisions,WED,11242,2652,1763,1826,1321,2370,
8602,E05008830,East Hunsbury,Wards and Electoral Divisions,WED,8035,987,1327,1514,1083,2403,
8603,E05008831,Eastfield,Wards and Electoral Divisions,WED,4138,1198,617,676,431,801,
8604,E05008832,Headlands,Wards and Electoral Divisions,WED,3490,1013,538,560,386,662,
8605,E05008833,Kings Heath,Wards and Electoral Divisions,WED,3508,1292,638,592,304,362,
8606,E05008834,Kingsley,Wards and Electoral Divisions,WED,4388,1196,628,651,568,895,
8607,E05008835,Kingsthorpe,Wards and Electoral Divisions,WED,3847,990,563,587,424,877,
8608,E05008836,Nene Valley,Wards and Electoral Divisions,WED,8246,1182,1225,1366,1070,2802,
8609,E05008837,New Duston,Wards and Electoral Divisions,WED,8061,1663,1319,1419,1021,1791,
8610,E05008838,Obelisk,Wards and Electoral Divisions,WED,3588,571,469,584,991,622,
8611,E05008839,Old Duston,Wards and Electoral Divisions,WED,6219,1753,907,946,646,1189,
8612,E05008840,Park,Wards and Electoral Divisions,WED,3780,637,422,597,390,1390,
8613,E05008841,Parklands,Wards and Electoral Divisions,WED,3864,1169,520,555,412,741,
8614,E05008842,Phippsville,Wards and Electoral Divisions,WED,3800,684,458,598,441,1269,
8615,E05008843,Rectory Farm,Wards and Electoral Divisions,WED,4091,817,821,716,462,876,
8616,E05008844,Riverside,Wards and Electoral Divisions,WED,3370,756,604,534,402,730,
8617,E05008845,Rushmills,Wards and Electoral Divisions,WED,3902,709,486,608,475,1278,
8618,E05008846,St David's,Wards and Electoral Divisions,WED,3861,1204,643,549,512,530,
8619,E05008847,St James,Wards and Electoral Divisions,WED,4415,1023,624,663,487,1043,
8620,E05008848,Semilong,Wards and Electoral Divisions,WED,4876,1080,656,722,663,1016,
8621,E05008849,Spencer,Wards and Electoral Divisions,WED,4409,1504,706,633,378,719,
8622,E05008850,Spring Park,Wards and Electoral Divisions,WED,3637,938,588,608,427,647,
8623,E05008851,Sunnyside,Wards and Electoral Divisions,WED,3573,1019,504,529,488,649,
8624,E05008852,Talavera,Wards and Electoral Divisions,WED,8151,2040,1568,1489,945,1275,
8625,E05008853,Trinity,Wards and Electoral Divisions,WED,3549,599,411,501,683,981,
8626,E05008854,Upton,Wards and Electoral Divisions,WED,4094,525,536,668,591,1492,
8627,E05008855,West Hunsbury,Wards and Electoral Divisions,WED,3709,608,559,668,446,1091,
8628,E05008856,Westone,Wards and Electoral Divisions,WED,3453,1049,421,519,339,752,
8629,E05008857,Abbott,Wards and Electoral Divisions,WED,2049,752,285,319,226,260,
8630,E05008858,Berry Hill,Wards and Electoral Divisions,WED,1994,421,216,261,234,701,
8631,E05008859,Brick Kiln,Wards and Electoral Divisions,WED,2499,817,406,438,316,311,
8632,E05008860,Broomhill,Wards and Electoral Divisions,WED,2557,952,420,411,247,266,
8633,E05008861,Bull Farm and Pleasley Hill,Wards and Electoral Divisions,WED,2876,1048,496,438,313,346,
8634,E05008862,Carr Bank,Wards and Electoral Divisions,WED,2559,896,432,367,264,369,
8635,E05008863,Eakring,Wards and Electoral Divisions,WED,2241,512,290,398,348,507,
8636,E05008864,Grange Farm,Wards and Electoral Divisions,WED,2340,559,363,366,330,498,
8637,E05008865,Holly,Wards and Electoral Divisions,WED,2482,450,437,474,375,551,
8638,E05008866,Hornby,Wards and Electoral Divisions,WED,2312,531,369,404,315,486,
8639,E05008867,Kings Walk,Wards and Electoral Divisions,WED,2205,218,283,433,374,751,
8640,E05008868,Kingsway,Wards and Electoral Divisions,WED,2534,786,385,453,301,401,
8641,E05008869,Ladybrook,Wards and Electoral Divisions,WED,2776,963,451,441,270,310,
8642,E05008870,Lindhurst,Wards and Electoral Divisions,WED,2466,486,331,393,315,684,
8643,E05008871,Ling Forest,Wards and Electoral Divisions,WED,2158,511,336,367,299,401,
8644,E05008872,Manor,Wards and Electoral Divisions,WED,2280,678,341,393,287,358,
8645,E05008873,Market Warsop,Wards and Electoral Divisions,WED,2612,964,437,439,278,292,
8646,E05008874,Maun Valley,Wards and Electoral Divisions,WED,2078,510,334,370,297,395,
8647,E05008875,Meden,Wards and Electoral Divisions,WED,2253,851,343,331,231,274,
8648,E05008876,Netherfield,Wards and Electoral Divisions,WED,2391,819,421,402,293,277,
8649,E05008877,Newgate,Wards and Electoral Divisions,WED,2375,870,396,381,251,244,
8650,E05008878,Newlands,Wards and Electoral Divisions,WED,2633,871,470,406,319,345,
8651,E05008879,Oak Tree,Wards and Electoral Divisions,WED,2204,898,405,345,177,221,
8652,E05008880,Oakham,Wards and Electoral Divisions,WED,2179,325,271,380,317,710,
8653,E05008881,Park Hall,Wards and Electoral Divisions,WED,2742,969,421,427,336,357,
8654,E05008882,Peafields,Wards and Electoral Divisions,WED,2267,602,340,411,319,401,
8655,E05008883,Penniment,Wards and Electoral Divisions,WED,2330,919,370,363,238,255,
8656,E05008884,Portland,Wards and Electoral Divisions,WED,1924,711,328,283,190,190,
8657,E05008885,Racecourse,Wards and Electoral Divisions,WED,2426,704,439,396,337,332,
8658,E05008886,Ransom Wood,Wards and Electoral Divisions,WED,2208,798,355,345,240,252,
8659,E05008887,Sandhurst,Wards and Electoral Divisions,WED,2400,547,321,439,332,530,
8660,E05008888,Sherwood,Wards and Electoral Divisions,WED,2068,633,289,345,268,352,
8661,E05008889,Warsop Carrs,Wards and Electoral Divisions,WED,2486,819,444,439,289,287,
8662,E05008890,Woodhouse,Wards and Electoral Divisions,WED,2616,1094,457,407,259,224,
8663,E05008891,Woodlands,Wards and Electoral Divisions,WED,1964,635,254,298,206,352,
8664,E05008892,Yeoman Hill,Wards and Electoral Divisions,WED,2964,825,478,524,385,488,
8665,E05008893,Axevale,Wards and Electoral Divisions,WED,3497,500,407,588,438,1329,
8666,E05008894,Berrow,Wards and Electoral Divisions,WED,1916,555,257,320,208,346,
8667,E05008895,Bridgwater Dunwear,Wards and Electoral Divisions,WED,3876,1421,596,641,424,399,
8668,E05008896,Bridgwater Eastover,Wards and Electoral Divisions,WED,3755,1033,633,645,531,483,
8669,E05008897,Bridgwater Fairfax,Wards and Electoral Divisions,WED,6039,1765,1206,1063,772,640,
8670,E05008898,Bridgwater Hamp,Wards and Electoral Divisions,WED,4036,1334,731,674,432,464,
8671,E05008899,Bridgwater Victoria,Wards and Electoral Divisions,WED,4822,1058,874,924,656,841,
8672,E05008900,Bridgwater Westover,Wards and Electoral Divisions,WED,4647,1431,761,820,502,685,
8673,E05008901,Bridgwater Wyndham,Wards and Electoral Divisions,WED,3516,817,434,661,457,804,
8674,E05008902,Burnham Central,Wards and Electoral Divisions,WED,5908,1596,948,981,717,1102,
8675,E05008903,Burnham North,Wards and Electoral Divisions,WED,5617,1545,788,897,581,1259,
8676,E05008904,Cannington and Wembdon,Wards and Electoral Divisions,WED,3700,786,493,663,470,935,
8677,E05008905,Cheddar and Shipham,Wards and Electoral Divisions,WED,5647,1104,697,909,669,1825,
8678,E05008906,East Polden,Wards and Electoral Divisions,WED,1762,360,207,275,190,605,
8679,E05008907,Highbridge and Burnham Marine,Wards and Electoral Divisions,WED,6190,1944,1017,1075,649,904,
8680,E05008908,Huntspill and Pawlett,Wards and Electoral Divisions,WED,1857,511,249,280,186,432,
8681,E05008909,King's Isle,Wards and Electoral Divisions,WED,3708,872,560,620,427,899,
8682,E05008910,Knoll,Wards and Electoral Divisions,WED,4122,891,533,731,483,1145,
8683,E05008911,North Petherton,Wards and Electoral Divisions,WED,5809,1223,811,997,756,1476,
8684,E05008912,Puriton and Woolavington,Wards and Electoral Divisions,WED,3864,992,547,651,445,914,
8685,E05008913,Quantocks,Wards and Electoral Divisions,WED,3767,719,456,626,437,1192,
8686,E05008914,Wedmore and Mark,Wards and Electoral Divisions,WED,3857,693,404,675,458,1402,
8687,E05008915,West Polden,Wards and Electoral Divisions,WED,2010,384,206,332,215,697,
8688,E05008916,Alcombe,Wards and Electoral Divisions,WED,1935,534,295,355,200,359,
8689,E05008917,Brendon Hills,Wards and Electoral Divisions,WED,1098,209,137,182,115,384,
8690,E05008918,Carhampton and Withycombe,Wards and Electoral Divisions,WED,1031,298,128,168,96,259,
8691,E05008919,Crowcombe and Stogumber,Wards and Electoral Divisions,WED,1015,151,110,151,118,423,
8692,E05008920,Dulverton and District,Wards and Electoral Divisions,WED,2170,515,278,350,240,624,
8693,E05008921,Dunster and Timberscombe,Wards and Electoral Divisions,WED,1072,285,123,175,116,269,
8694,E05008922,Greater Exmoor,Wards and Electoral Divisions,WED,986,217,149,181,107,265,
8695,E05008923,Minehead Central,Wards and Electoral Divisions,WED,4164,989,640,757,434,786,
8696,E05008924,Minehead North,Wards and Electoral Divisions,WED,1952,542,230,275,201,505,
8697,E05008925,Minehead South,Wards and Electoral Divisions,WED,2287,703,309,373,214,476,
8698,E05008926,Old Cleeve,Wards and Electoral Divisions,WED,1899,420,220,314,214,576,
8699,E05008927,Porlock and District,Wards and Electoral Divisions,WED,2062,449,276,358,215,599,
8700,E05008928,Quantock Vale,Wards and Electoral Divisions,WED,1795,424,231,286,205,516,
8701,E05008929,Watchet,Wards and Electoral Divisions,WED,3153,851,498,549,355,604,
8702,E05008930,West Quantock,Wards and Electoral Divisions,WED,983,181,103,156,121,338,
8703,E05008931,Williton,Wards and Electoral Divisions,WED,2242,635,339,359,238,432,
8704,E05008932,Downlands and Forest,Wards and Electoral Divisions,WED,2389,404,296,380,265,868,
8705,E05008933,Fordingbridge,Wards and Electoral Divisions,WED,5492,1198,659,896,671,1607,
8706,E05008934,Forest North West,Wards and Electoral Divisions,WED,2129,344,201,335,235,828,
8707,E05008935,Anston and Woodsetts,Wards and Electoral Divisions,WED,9135,2108,1353,1558,1113,2191,
8708,E05008936,Dinnington,Wards and Electoral Divisions,WED,10127,2802,1583,1787,1177,2019,
8709,E36001477,"Bryher, St. Agnes, St. Martin's, St. Mary's, Tresco",Wards and Electoral Divisions,WED,1857,264,201,309,304,613,
8710,E36001967,"Kirkby Stephen, Ravenstonedale",Wards and Electoral Divisions,WED,2986,752,402,461,333,813,
8711,E36003841,"Ellel, University",Wards and Electoral Divisions,WED,9386,758,626,931,4146,2136,
8712,E36005074,"Holywell, St Mary's",Wards and Electoral Divisions,WED,10258,347,254,437,5143,3557,
8713,E36005381,"Keele, Silverdale and Parksite",Wards and Electoral Divisions,WED,6933,1173,562,854,2635,1147,
8714,E36007052,"Aldgate, Billingsgate, Bishopsgate, Bridge, Broad Street, Candlewick, Cornhill, Langbourn, Lime Street, Portsoken, Tower",Wards and Electoral Divisions,WED,1256,211,78,122,105,593,
8715,E36007054,"Bread Street, Castle Baynard, Cordwainer, Dowgate, Farringdon Within, Farringdon Without, Queenhithe, Vintry, Walbrook",Wards and Electoral Divisions,WED,1614,27,56,66,101,1248,
8716,S13002476,Dyce / Bucksburn / Danestone,Wards and Electoral Divisions,WED,16022,4007,4392,2134,1718,3771,
8717,S13002477,Bridge of Don,Wards and Electoral Divisions,WED,15292,3247,4076,2381,1616,3972,
8718,S13002478,Kingswells / Sheddocksley,Wards and Electoral Divisions,WED,12058,3078,3354,1433,1081,3112,
8719,S13002479,Northfield,Wards and Electoral Divisions,WED,13612,4877,4626,1361,1008,1740,
8720,S13002480,Hilton / Stockethill,Wards and Electoral Divisions,WED,13107,3475,3282,1779,1173,3398,
8721,S13002481,Tillydrone / Seaton / Old Aberdeen,Wards and Electoral Divisions,WED,15551,3024,2973,3769,1394,4391,
8722,S13002482,Midstocket / Rosemount ,Wards and Electoral Divisions,WED,13677,1814,2001,2008,1315,6539,
8723,S13002483,George St / Harbour ,Wards and Electoral Divisions,WED,17164,1951,2536,4311,1833,6533,
8724,S13002484,Lower Deeside ,Wards and Electoral Divisions,WED,12035,1683,1945,1479,1070,5858,
8725,S13002485,Hazlehead / Ashley / Queens Cross ,Wards and Electoral Divisions,WED,15998,1813,2241,2075,1429,8440,
8726,S13002486,Airyhall / Broomhill / Garthdee ,Wards and Electoral Divisions,WED,13866,2405,2488,1927,1407,5639,
8727,S13002487,Torry / Ferryhill ,Wards and Electoral Divisions,WED,19059,3746,3967,2271,2035,7040,
8728,S13002488,Kincorth / Loirston ,Wards and Electoral Divisions,WED,13217,3339,4032,1760,1298,2788,
8729,S13002489,Banff and District ,Wards and Electoral Divisions,WED,9518,3061,2570,1150,764,1973,
8730,S13002490,Troup ,Wards and Electoral Divisions,WED,8393,2744,2364,1032,781,1472,
8731,S13002491,Fraserburgh and District ,Wards and Electoral Divisions,WED,12835,4449,3466,1448,1455,2017,
8732,S13002492,Central Buchan ,Wards and Electoral Divisions,WED,10994,3164,2937,1556,1110,2227,
8733,S13002493,Peterhead North and Rattray ,Wards and Electoral Divisions,WED,12855,4207,3644,1549,1269,2186,
8734,S13002494,Peterhead South and Cruden ,Wards and Electoral Divisions,WED,9738,2991,2822,1279,977,1669,
8735,S13002495,Turriff and District ,Wards and Electoral Divisions,WED,9921,2742,2829,1246,936,2168,
8736,S13002496,Mid Formartine ,Wards and Electoral Divisions,WED,12452,2151,3033,1908,1305,4055,
8737,S13002497,Ellon and District ,Wards and Electoral Divisions,WED,11965,2302,2957,1890,1270,3546,
8738,S13002498,West Garioch ,Wards and Electoral Divisions,WED,9239,1806,2376,1329,892,2836,
8739,S13002499,Inverurie and District ,Wards and Electoral Divisions,WED,10969,2590,2888,1570,1102,2819,
8740,S13002500,East Garioch ,Wards and Electoral Divisions,WED,10062,1436,2459,1464,1192,3511,
8741,S13002501,Westhill and District ,Wards and Electoral Divisions,WED,11604,1463,2523,1891,1296,4431,
8742,S13002502,"Huntly, Strathbogie and Howe of Alford ",Wards and Electoral Divisions,WED,12327,3189,3202,1598,1026,3312,
8743,S13002503,"Aboyne, Upper Deeside and Donside ",Wards and Electoral Divisions,WED,9093,1915,2064,1146,795,3173,
8744,S13002504,Banchory and Mid Deeside ,Wards and Electoral Divisions,WED,8845,1487,1885,1184,860,3429,
8745,S13002505,North Kincardine ,Wards and Electoral Divisions,WED,11269,1822,3049,1732,1343,3323,
8746,S13002506,Stonehaven and Lower Deeside ,Wards and Electoral Divisions,WED,12542,2418,2757,1826,1379,4162,
8747,S13002507,Mearns ,Wards and Electoral Divisions,WED,10963,2490,2714,1522,1128,3109,
8748,S13002508,Kirriemuir and Dean ,Wards and Electoral Divisions,WED,8903,2246,2089,1275,866,2427,
8749,S13002509,Brechin and Edzell ,Wards and Electoral Divisions,WED,9687,2830,2565,1262,949,2081,
8750,S13002510,Forfar and District ,Wards and Electoral Divisions,WED,13252,4323,3500,1556,1336,2537,
8751,S13002512,Carnoustie and District ,Wards and Electoral Divisions,WED,10886,2307,2636,1605,1308,3030,
8752,S13002513,Arbroath West and Letham ,Wards and Electoral Divisions,WED,12975,3597,3173,1826,1566,2813,
8753,S13002514,Arbroath East and Lunan ,Wards and Electoral Divisions,WED,13294,4321,3597,1620,1422,2334,
8754,S13002515,Montrose and District ,Wards and Electoral Divisions,WED,13177,3901,3307,1674,1473,2822,
8755,S13002516,South Kintyre ,Wards and Electoral Divisions,WED,6171,2166,1502,877,419,1207,
8756,S13002517,Kintyre and the Islands ,Wards and Electoral Divisions,WED,4996,1456,1152,764,344,1280,
8757,S13002518,Mid Argyll ,Wards and Electoral Divisions,WED,6424,1413,1445,943,560,2063,
8758,S13002519,Oban South and the Isles ,Wards and Electoral Divisions,WED,8390,2057,2104,1354,646,2229,
8759,S13002520,Oban North and Lorn ,Wards and Electoral Divisions,WED,8180,1909,1777,1178,682,2634,
8760,S13002521,Cowal ,Wards and Electoral Divisions,WED,6276,1613,1251,894,573,1945,
8761,S13002522,Dunoon ,Wards and Electoral Divisions,WED,6408,1830,1540,873,629,1536,
8762,S13002523,Isle of Bute ,Wards and Electoral Divisions,WED,5566,1864,1343,725,426,1208,
8763,S13002524,Lomond North ,Wards and Electoral Divisions,WED,7368,1405,1838,1132,750,2243,
8764,S13002525,Helensburgh Central ,Wards and Electoral Divisions,WED,8093,1703,1513,1160,780,2937,
8765,S13002526,Helensburgh and Lomond South ,Wards and Electoral Divisions,WED,5859,818,1313,1046,687,1995,
8766,S13002527,Clackmannanshire West ,Wards and Electoral Divisions,WED,10145,2864,2707,1386,1036,2152,
8767,S13002528,Clackmannanshire North ,Wards and Electoral Divisions,WED,9179,2563,2242,1352,908,2114,
8768,S13002529,Clackmannanshire Central ,Wards and Electoral Divisions,WED,6937,2273,1990,930,696,1048,
8769,S13002530,Clackmannanshire South ,Wards and Electoral Divisions,WED,10040,2986,2549,1367,1129,2009,
8770,S13002531,Clackmannanshire East ,Wards and Electoral Divisions,WED,5808,1342,1263,785,509,1909,
8771,S13002532,Stranraer and North Rhins ,Wards and Electoral Divisions,WED,7916,3037,2072,1026,586,1195,
8772,S13002533,Wigtown West ,Wards and Electoral Divisions,WED,7618,2850,1849,994,557,1368,
8773,S13002534,Mid Galloway ,Wards and Electoral Divisions,WED,8106,2932,1886,1031,510,1747,
8774,S13002535,Dee ,Wards and Electoral Divisions,WED,8058,2392,1808,1118,612,2128,
8775,S13002536,Castle Douglas and Glenkens ,Wards and Electoral Divisions,WED,8661,2511,1950,1213,724,2263,
8776,S13002537,Abbey ,Wards and Electoral Divisions,WED,9851,3017,2282,1319,755,2478,
8777,S13002538,North West Dumfries ,Wards and Electoral Divisions,WED,11553,4153,3243,1434,884,1839,
8778,S13002539,Mid and Upper Nithsdale ,Wards and Electoral Divisions,WED,10139,3563,2500,1239,707,2130,
8779,S13002540,Lochar ,Wards and Electoral Divisions,WED,9899,2877,2393,1351,901,2377,
8780,S13002541,Nith ,Wards and Electoral Divisions,WED,10870,2775,2513,1686,995,2901,
8781,S13002542,Annandale South ,Wards and Electoral Divisions,WED,11980,4153,3169,1572,895,2191,
8782,S13002543,Annandale North ,Wards and Electoral Divisions,WED,11715,3678,2876,1563,884,2714,
8783,S13002544,Annandale East and Eskdale ,Wards and Electoral Divisions,WED,9794,3625,2537,1225,604,1803,
8784,S13002545,Strathmartine ,Wards and Electoral Divisions,WED,15429,5113,4395,1856,1532,2533,
8785,S13002546,Lochee ,Wards and Electoral Divisions,WED,15751,5228,4223,1974,1441,2885,
8786,S13002547,West End ,Wards and Electoral Divisions,WED,18657,2438,2380,5155,1759,6925,
8787,S13002548,Coldside ,Wards and Electoral Divisions,WED,17651,5344,3772,2502,1829,4204,
8788,S13002549,Maryfield ,Wards and Electoral Divisions,WED,14499,3162,2838,2465,1696,4338,
8789,S13002551,East End ,Wards and Electoral Divisions,WED,13243,5053,3656,1548,1156,1830,
8790,S13002552,The Ferry ,Wards and Electoral Divisions,WED,16380,2912,3250,2328,1736,6154,
8791,S13002553,Annick ,Wards and Electoral Divisions,WED,10158,2559,2198,1531,1120,2750,
8792,S13002554,Kilmarnock North ,Wards and Electoral Divisions,WED,10052,2817,2390,1469,1119,2257,
8793,S13002555,Kilmarnock West and Crosshouse ,Wards and Electoral Divisions,WED,13373,4025,2862,1907,1449,3130,
8794,S13002556,Kilmarnock East and Hurlford ,Wards and Electoral Divisions,WED,12526,4341,3119,1686,1359,2021,
8795,S13002557,Kilmarnock South ,Wards and Electoral Divisions,WED,9024,3677,2458,1056,845,988,
8796,S13002558,Irvine Valley ,Wards and Electoral Divisions,WED,12500,3950,3043,1798,1250,2459,
8797,S13002559,Ballochmyle ,Wards and Electoral Divisions,WED,12352,4727,3116,1607,1128,1774,
8798,S13002560,Cumnock and New Cumnock ,Wards and Electoral Divisions,WED,11995,4582,3020,1609,1139,1645,
8799,S13002561,Doon Valley ,Wards and Electoral Divisions,WED,9188,3829,2445,1130,683,1101,
8800,S13002562,Milngavie ,Wards and Electoral Divisions,WED,10872,1990,1837,1682,1007,4356,
8801,S13002563,Bearsden North ,Wards and Electoral Divisions,WED,11234,1354,1591,1776,1035,5478,
8802,S13002564,Bearsden South ,Wards and Electoral Divisions,WED,11023,1567,1612,1762,997,5085,
8803,S13002565,Campsie and Kirkintilloch North ,Wards and Electoral Divisions,WED,9996,2209,2159,1584,1083,2961,
8804,S13002566,Bishopbriggs North and Torrance ,Wards and Electoral Divisions,WED,11955,2367,2344,2076,1212,3956,
8805,S13002568,Lenzie and Kirkintilloch South ,Wards and Electoral Divisions,WED,11280,2047,2217,1900,1096,4020,
8806,S13002569,Kirkintilloch East and Twechar ,Wards and Electoral Divisions,WED,10320,3200,2712,1641,983,1784,
8807,S13002570,Musselburgh West ,Wards and Electoral Divisions,WED,8799,2159,2199,1396,844,2201,
8808,S13002571,Musselburgh East and Carberry ,Wards and Electoral Divisions,WED,11901,3488,3191,1873,957,2392,
8809,S13002572,Preston / Seton / Gosford ,Wards and Electoral Divisions,WED,14289,4122,3930,1976,1209,3052,
8810,S13002573,Fa'side ,Wards and Electoral Divisions,WED,14706,3983,4300,2071,1262,3090,
8811,S13002574,North Berwick Coastal ,Wards and Electoral Divisions,WED,10241,1840,1808,1399,820,4374,
8812,S13002575,Haddington and Lammermuir ,Wards and Electoral Divisions,WED,10510,2313,2394,1429,944,3430,
8813,S13002576,Dunbar and East Linton ,Wards and Electoral Divisions,WED,10643,2463,2426,1463,949,3342,
8814,S13002577,"Neilston, Uplawmoor and Newton Mearns North ",Wards and Electoral Divisions,WED,14468,2754,2724,2576,1505,4909,
8815,S13002578,Barrhead ,Wards and Electoral Divisions,WED,14366,4252,3503,2221,1558,2832,
8816,S13002579,Giffnock and Thornliebank ,Wards and Electoral Divisions,WED,11552,2312,1957,1845,1118,4320,
8817,S13002580,"Netherlee, Stamperland and Williamwood ",Wards and Electoral Divisions,WED,10686,1464,1639,1939,969,4675,
8818,S13002581,Newton Mearns South ,Wards and Electoral Divisions,WED,10284,1309,1550,1862,884,4679,
8819,S13002582,"Busby, Clarkston and Eaglesham ",Wards and Electoral Divisions,WED,11317,1875,1996,2072,1180,4194,
8820,S13002583,Almond ,Wards and Electoral Divisions,WED,20063,3183,4283,3071,1765,7761,
8821,S13002584,Pentland Hills ,Wards and Electoral Divisions,WED,19463,3298,4215,3317,1579,7054,
8822,S13002585,Drum Brae / Gyle ,Wards and Electoral Divisions,WED,18509,3618,4489,2953,1662,5787,
8823,S13002586,Forth ,Wards and Electoral Divisions,WED,26470,6651,6362,2956,2111,8390,
8824,S13002587,Inverleith ,Wards and Electoral Divisions,WED,26450,3392,3745,3041,1766,14506,
8825,S13002588,Corstorphine / Murrayfield ,Wards and Electoral Divisions,WED,19144,2917,3664,2757,1442,8364,
8826,S13002589,Sighthill / Gorgie ,Wards and Electoral Divisions,WED,31754,7888,7977,4180,2532,9177,
8827,S13002590,Colinton / Fairmilehead ,Wards and Electoral Divisions,WED,19383,2844,3911,2779,1512,8337,
8828,S13002591,Fountainbridge / Craiglockhart ,Wards and Electoral Divisions,WED,21264,2570,2910,3429,1646,10709,
8829,S13002592,Meadows / Morningside ,Wards and Electoral Divisions,WED,30146,1886,2361,6482,1684,17733,
8830,S13002593,City Centre ,Wards and Electoral Divisions,WED,22518,1639,2260,4753,1484,12382,
8831,S13002594,Leith Walk ,Wards and Electoral Divisions,WED,28666,3810,4284,3544,2563,14465,
8832,S13002595,Leith ,Wards and Electoral Divisions,WED,21634,4052,4046,2621,1983,8932,
8833,S13002596,Craigentinny / Duddingston ,Wards and Electoral Divisions,WED,22104,5302,5156,2945,1820,6881,
8834,S13002597,Southside / Newington ,Wards and Electoral Divisions,WED,29569,2990,3437,7305,1557,14280,
8835,S13002598,Liberton / Gilmerton ,Wards and Electoral Divisions,WED,26952,7462,7010,3325,1966,7189,
8836,S13002599,Portobello / Craigmillar ,Wards and Electoral Divisions,WED,20335,5804,4860,2563,1472,5636,
8837,S13002600,"Barraigh, Bhatarsaigh, Eirisgeigh agus Uibhist a Deas ",Wards and Electoral Divisions,WED,2544,857,555,333,181,618,
8838,S13002601,Beinn na Foghla agus Uibhist a Tuath ,Wards and Electoral Divisions,WED,2478,689,544,359,189,697,
8839,S13002602,Na Hearadh agus Ceann a Deas nan Loch ,Wards and Electoral Divisions,WED,1654,574,329,211,103,437,
8840,S13002603,Sgir'Uige agus Ceann a Tuath nan Loch ,Wards and Electoral Divisions,WED,2905,822,563,395,259,866,
8841,S13002604,Sgire an Rubha ,Wards and Electoral Divisions,WED,2056,498,408,283,230,637,
8842,S13002605,SteÃ²rnabhagh a Deas,Wards and Electoral Divisions,WED,3280,989,651,433,335,872,
8843,S13002606,SteÃ²rnabhagh a Tuath,Wards and Electoral Divisions,WED,3115,912,689,460,355,699,
8844,S13002607,Loch a Tuath ,Wards and Electoral Divisions,WED,2236,584,465,333,250,604,
8845,S13002608,An Taobh Siar agus Nis ,Wards and Electoral Divisions,WED,2738,982,531,336,242,647,
8846,S13002609,Bo'ness and Blackness ,Wards and Electoral Divisions,WED,12456,3855,3327,1680,1202,2392,
8847,S13002610,Grangemouth ,Wards and Electoral Divisions,WED,14499,4738,4516,1990,1458,1797,
8848,S13002611,Denny and Banknock ,Wards and Electoral Divisions,WED,15066,4420,4214,2267,1599,2566,
8849,S13002612,"Carse, Kinnaird and Tryst ",Wards and Electoral Divisions,WED,15838,3943,4409,2321,1756,3409,
8850,S13002613,Bonnybridge and Larbert ,Wards and Electoral Divisions,WED,13209,3013,3445,2034,1409,3308,
8851,S13002614,Falkirk North ,Wards and Electoral Divisions,WED,16518,4749,4450,2209,1795,3315,
8852,S13002615,Falkirk South ,Wards and Electoral Divisions,WED,15468,4328,4224,2026,1515,3375,
8853,S13002616,Lower Braes ,Wards and Electoral Divisions,WED,11619,2823,3214,1770,1222,2590,
8854,S13002617,Upper Braes ,Wards and Electoral Divisions,WED,12940,3044,3516,1908,1389,3083,
8855,S13002618,West Fife and Coastal Villages ,Wards and Electoral Divisions,WED,14999,4048,3533,2071,1662,3685,
8856,S13002619,Dunfermline North ,Wards and Electoral Divisions,WED,11624,2947,2681,1680,1337,2979,
8857,S13002620,Dunfermline Central ,Wards and Electoral Divisions,WED,15726,3142,3335,2382,1965,4902,
8858,S13002621,Dunfermline South ,Wards and Electoral Divisions,WED,16596,3391,4229,2510,2061,4405,
8859,S13002622,Rosyth ,Wards and Electoral Divisions,WED,11828,3100,3529,1726,1340,2133,
8860,S13002623,Inverkeithing and Dalgety Bay ,Wards and Electoral Divisions,WED,14030,2624,3160,2145,1617,4484,
8861,S13002624,The Lochs ,Wards and Electoral Divisions,WED,9838,3839,2673,1187,950,1189,
8862,S13002625,Cowdenbeath ,Wards and Electoral Divisions,WED,11645,4268,3113,1488,1215,1561,
8863,S13002626,Lochgelly and Cardenden ,Wards and Electoral Divisions,WED,10582,4012,3010,1268,1081,1211,
8864,S13002627,"Burntisland, Kinghorn and Western Kirkcaldy ",Wards and Electoral Divisions,WED,11960,2657,2703,1629,1428,3543,
8865,S13002628,Kirkcaldy North ,Wards and Electoral Divisions,WED,12792,3623,3294,1744,1678,2453,
8866,S13002629,Kirkcaldy Central ,Wards and Electoral Divisions,WED,12346,3694,2958,1534,1412,2748,
