version id,singleStoreSize,singleRestoreTime,restoreTime,parent,parent name,child name
0,87,87,87,-1,
1,32,73,160,0,ILATM2_20191110_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191114_024000_smooth_nadir3seg_50pt.csv
2,31,47,134,0,ILATM2_20191110_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191109_012200_smooth_nadir3seg_50pt.csv
3,29,53,187,2,ILATM2_20191109_012200_smooth_nadir3seg_50pt.csv,ILATM2_20191120_031500_smooth_nadir3seg_50pt.csv
4,30,40,127,0,ILATM2_20191110_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191110_014000_smooth_nadir3seg_50pt.csv
5,31,59,146,0,ILATM2_20191110_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191119_022800_smooth_nadir3seg_50pt.csv
6,30,57,144,0,ILATM2_20191110_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191118_030200_smooth_nadir3seg_50pt.csv
7,29,46,133,0,ILATM2_20191110_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191110_013600_smooth_nadir3seg_50pt.csv
8,29,52,179,4,ILATM2_20191110_014000_smooth_nadir3seg_50pt.csv,ILATM2_20191110_011900_smooth_nadir3seg_50pt.csv
9,31,57,191,2,ILATM2_20191109_012200_smooth_nadir3seg_50pt.csv,ILATM2_20191119_035500_smooth_nadir3seg_50pt.csv
10,28,37,228,9,ILATM2_20191119_035500_smooth_nadir3seg_50pt.csv,ILATM2_20191118_034700_smooth_nadir3seg_50pt.csv
11,25,43,271,10,ILATM2_20191118_034700_smooth_nadir3seg_50pt.csv,ILATM2_20191110_003000_smooth_nadir3seg_50pt.csv
12,28,29,257,10,ILATM2_20191118_034700_smooth_nadir3seg_50pt.csv,ILATM2_20191120_014500_smooth_nadir3seg_50pt.csv
13,30,51,279,10,ILATM2_20191118_034700_smooth_nadir3seg_50pt.csv,ILATM2_20191117_023200_smooth_nadir3seg_50pt.csv
14,30,74,302,10,ILATM2_20191118_034700_smooth_nadir3seg_50pt.csv,ILATM2_20191117_021600_smooth_nadir3seg_50pt.csv
15,29,46,274,10,ILATM2_20191118_034700_smooth_nadir3seg_50pt.csv,ILATM2_20191120_040000_smooth_nadir3seg_50pt.csv
16,26,49,277,10,ILATM2_20191118_034700_smooth_nadir3seg_50pt.csv,ILATM2_20191110_003100_smooth_nadir3seg_50pt.csv
17,29,58,286,10,ILATM2_20191118_034700_smooth_nadir3seg_50pt.csv,ILATM2_20191120_022000_smooth_nadir3seg_50pt.csv
18,30,68,296,10,ILATM2_20191118_034700_smooth_nadir3seg_50pt.csv,ILATM2_20191109_012000_smooth_nadir3seg_50pt.csv
19,29,39,296,12,ILATM2_20191120_014500_smooth_nadir3seg_50pt.csv,ILATM2_20191109_004400_smooth_nadir3seg_50pt.csv
20,29,78,374,19,ILATM2_20191109_004400_smooth_nadir3seg_50pt.csv,ILATM2_20191118_024400_smooth_nadir3seg_50pt.csv
21,29,70,444,20,ILATM2_20191118_024400_smooth_nadir3seg_50pt.csv,ILATM2_20191120_033200_smooth_nadir3seg_50pt.csv
22,22,43,417,20,ILATM2_20191118_024400_smooth_nadir3seg_50pt.csv,ILATM2_20191110_012900_smooth_nadir3seg_50pt.csv
23,29,47,421,20,ILATM2_20191118_024400_smooth_nadir3seg_50pt.csv,ILATM2_20191117_031600_smooth_nadir3seg_50pt.csv
24,22,43,417,20,ILATM2_20191118_024400_smooth_nadir3seg_50pt.csv,ILATM2_20191114_025400_smooth_nadir3seg_50pt.csv
25,29,70,444,20,ILATM2_20191118_024400_smooth_nadir3seg_50pt.csv,ILATM2_20191120_012800_smooth_nadir3seg_50pt.csv
26,28,39,413,20,ILATM2_20191118_024400_smooth_nadir3seg_50pt.csv,ILATM2_20191118_020300_smooth_nadir3seg_50pt.csv
27,29,67,511,25,ILATM2_20191120_012800_smooth_nadir3seg_50pt.csv,ILATM2_20191117_032900_smooth_nadir3seg_50pt.csv
28,29,66,440,20,ILATM2_20191118_024400_smooth_nadir3seg_50pt.csv,ILATM2_20191110_000500_smooth_nadir3seg_50pt.csv
29,28,28,402,20,ILATM2_20191118_024400_smooth_nadir3seg_50pt.csv,ILATM2_20191120_021200_smooth_nadir3seg_50pt.csv
30,33,74,476,29,ILATM2_20191120_021200_smooth_nadir3seg_50pt.csv,ILATM2_20191115_030400_smooth_nadir3seg_50pt.csv
31,30,45,521,30,ILATM2_20191115_030400_smooth_nadir3seg_50pt.csv,ILATM2_20191119_023300_smooth_nadir3seg_50pt.csv
32,25,55,531,30,ILATM2_20191115_030400_smooth_nadir3seg_50pt.csv,ILATM2_20191120_030600_smooth_nadir3seg_50pt.csv
33,30,43,564,31,ILATM2_20191119_023300_smooth_nadir3seg_50pt.csv,ILATM2_20191119_024900_smooth_nadir3seg_50pt.csv
34,30,43,519,30,ILATM2_20191115_030400_smooth_nadir3seg_50pt.csv,ILATM2_20191118_024800_smooth_nadir3seg_50pt.csv
35,23,47,523,30,ILATM2_20191115_030400_smooth_nadir3seg_50pt.csv,ILATM2_20191110_010000_smooth_nadir3seg_50pt.csv
36,18,25,501,30,ILATM2_20191115_030400_smooth_nadir3seg_50pt.csv,ILATM2_20191119_013700_smooth_nadir3seg_50pt.csv
37,29,77,598,31,ILATM2_20191119_023300_smooth_nadir3seg_50pt.csv,ILATM2_20191117_015200_smooth_nadir3seg_50pt.csv
38,31,31,507,30,ILATM2_20191115_030400_smooth_nadir3seg_50pt.csv,ILATM2_20191119_024400_smooth_nadir3seg_50pt.csv
39,30,63,539,30,ILATM2_20191115_030400_smooth_nadir3seg_50pt.csv,ILATM2_20191117_035900_smooth_nadir3seg_50pt.csv
40,30,61,600,39,ILATM2_20191117_035900_smooth_nadir3seg_50pt.csv,ILATM2_20191109_014700_smooth_nadir3seg_50pt.csv
41,26,53,653,40,ILATM2_20191109_014700_smooth_nadir3seg_50pt.csv,ILATM2_20191120_030800_smooth_nadir3seg_50pt.csv
42,30,78,678,40,ILATM2_20191109_014700_smooth_nadir3seg_50pt.csv,ILATM2_20191118_035800_smooth_nadir3seg_50pt.csv
43,29,72,750,42,ILATM2_20191118_035800_smooth_nadir3seg_50pt.csv,ILATM2_20191117_023600_smooth_nadir3seg_50pt.csv
44,30,57,657,40,ILATM2_20191109_014700_smooth_nadir3seg_50pt.csv,ILATM2_20191120_030500_smooth_nadir3seg_50pt.csv
45,29,81,681,40,ILATM2_20191109_014700_smooth_nadir3seg_50pt.csv,ILATM2_20191110_020200_smooth_nadir3seg_50pt.csv
46,29,77,677,40,ILATM2_20191109_014700_smooth_nadir3seg_50pt.csv,ILATM2_20191118_021600_smooth_nadir3seg_50pt.csv
47,30,31,631,40,ILATM2_20191109_014700_smooth_nadir3seg_50pt.csv,ILATM2_20191110_001500_smooth_nadir3seg_50pt.csv
48,28,59,659,40,ILATM2_20191109_014700_smooth_nadir3seg_50pt.csv,ILATM2_20191118_021200_smooth_nadir3seg_50pt.csv
49,29,39,639,40,ILATM2_20191109_014700_smooth_nadir3seg_50pt.csv,ILATM2_20191110_004800_smooth_nadir3seg_50pt.csv
50,28,72,711,49,ILATM2_20191110_004800_smooth_nadir3seg_50pt.csv,ILATM2_20191120_025700_smooth_nadir3seg_50pt.csv
51,30,33,744,50,ILATM2_20191120_025700_smooth_nadir3seg_50pt.csv,ILATM2_20191110_011700_smooth_nadir3seg_50pt.csv
52,29,46,757,50,ILATM2_20191120_025700_smooth_nadir3seg_50pt.csv,ILATM2_20191119_020800_smooth_nadir3seg_50pt.csv
53,29,73,817,51,ILATM2_20191110_011700_smooth_nadir3seg_50pt.csv,ILATM2_20191120_022500_smooth_nadir3seg_50pt.csv
54,28,79,790,50,ILATM2_20191120_025700_smooth_nadir3seg_50pt.csv,ILATM2_20191120_031800_smooth_nadir3seg_50pt.csv
55,30,32,743,50,ILATM2_20191120_025700_smooth_nadir3seg_50pt.csv,ILATM2_20191114_023300_smooth_nadir3seg_50pt.csv
56,30,45,756,50,ILATM2_20191120_025700_smooth_nadir3seg_50pt.csv,ILATM2_20191119_022500_smooth_nadir3seg_50pt.csv
57,28,69,859,54,ILATM2_20191120_031800_smooth_nadir3seg_50pt.csv,ILATM2_20191118_032500_smooth_nadir3seg_50pt.csv
58,28,67,778,50,ILATM2_20191120_025700_smooth_nadir3seg_50pt.csv,ILATM2_20191110_012400_smooth_nadir3seg_50pt.csv
59,32,54,765,50,ILATM2_20191120_025700_smooth_nadir3seg_50pt.csv,ILATM2_20191119_014200_smooth_nadir3seg_50pt.csv
60,31,34,799,59,ILATM2_20191119_014200_smooth_nadir3seg_50pt.csv,ILATM2_20191118_031100_smooth_nadir3seg_50pt.csv
61,30,31,830,60,ILATM2_20191118_031100_smooth_nadir3seg_50pt.csv,ILATM2_20191118_030800_smooth_nadir3seg_50pt.csv
62,31,32,831,60,ILATM2_20191118_031100_smooth_nadir3seg_50pt.csv,ILATM2_20191117_014200_smooth_nadir3seg_50pt.csv
63,29,51,850,60,ILATM2_20191118_031100_smooth_nadir3seg_50pt.csv,ILATM2_20191120_023500_smooth_nadir3seg_50pt.csv
64,32,84,883,60,ILATM2_20191118_031100_smooth_nadir3seg_50pt.csv,ILATM2_20191115_030700_smooth_nadir3seg_50pt.csv
65,29,80,879,60,ILATM2_20191118_031100_smooth_nadir3seg_50pt.csv,ILATM2_20191120_012500_smooth_nadir3seg_50pt.csv
66,30,42,873,62,ILATM2_20191117_014200_smooth_nadir3seg_50pt.csv,ILATM2_20191114_022900_smooth_nadir3seg_50pt.csv
67,30,59,909,63,ILATM2_20191120_023500_smooth_nadir3seg_50pt.csv,ILATM2_20191120_021400_smooth_nadir3seg_50pt.csv
68,32,73,872,60,ILATM2_20191118_031100_smooth_nadir3seg_50pt.csv,ILATM2_20191109_002800_smooth_nadir3seg_50pt.csv
69,30,32,831,60,ILATM2_20191118_031100_smooth_nadir3seg_50pt.csv,ILATM2_20191117_023700_smooth_nadir3seg_50pt.csv
70,29,75,906,69,ILATM2_20191117_023700_smooth_nadir3seg_50pt.csv,ILATM2_20191117_031400_smooth_nadir3seg_50pt.csv
71,31,79,985,70,ILATM2_20191117_031400_smooth_nadir3seg_50pt.csv,ILATM2_20191114_023800_smooth_nadir3seg_50pt.csv
72,29,41,947,70,ILATM2_20191117_031400_smooth_nadir3seg_50pt.csv,ILATM2_20191120_013100_smooth_nadir3seg_50pt.csv
73,29,50,956,70,ILATM2_20191117_031400_smooth_nadir3seg_50pt.csv,ILATM2_20191117_020600_smooth_nadir3seg_50pt.csv
74,29,83,989,70,ILATM2_20191117_031400_smooth_nadir3seg_50pt.csv,ILATM2_20191117_041300_smooth_nadir3seg_50pt.csv
75,28,83,1068,71,ILATM2_20191114_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191120_040400_smooth_nadir3seg_50pt.csv
76,30,80,986,70,ILATM2_20191117_031400_smooth_nadir3seg_50pt.csv,ILATM2_20191117_031000_smooth_nadir3seg_50pt.csv
77,29,67,973,70,ILATM2_20191117_031400_smooth_nadir3seg_50pt.csv,ILATM2_20191117_035400_smooth_nadir3seg_50pt.csv
78,29,76,982,70,ILATM2_20191117_031400_smooth_nadir3seg_50pt.csv,ILATM2_20191110_010100_smooth_nadir3seg_50pt.csv
79,30,77,1024,72,ILATM2_20191120_013100_smooth_nadir3seg_50pt.csv,ILATM2_20191110_014100_smooth_nadir3seg_50pt.csv
80,30,85,1109,79,ILATM2_20191110_014100_smooth_nadir3seg_50pt.csv,ILATM2_20191120_024800_smooth_nadir3seg_50pt.csv
81,29,72,1181,80,ILATM2_20191120_024800_smooth_nadir3seg_50pt.csv,ILATM2_20191119_015300_smooth_nadir3seg_50pt.csv
82,29,83,1192,80,ILATM2_20191120_024800_smooth_nadir3seg_50pt.csv,ILATM2_20191118_020400_smooth_nadir3seg_50pt.csv
83,29,36,1228,82,ILATM2_20191118_020400_smooth_nadir3seg_50pt.csv,ILATM2_20191120_032500_smooth_nadir3seg_50pt.csv
84,29,31,1212,81,ILATM2_20191119_015300_smooth_nadir3seg_50pt.csv,ILATM2_20191118_015700_smooth_nadir3seg_50pt.csv
85,30,68,1177,80,ILATM2_20191120_024800_smooth_nadir3seg_50pt.csv,ILATM2_20191110_010700_smooth_nadir3seg_50pt.csv
86,29,77,1186,80,ILATM2_20191120_024800_smooth_nadir3seg_50pt.csv,ILATM2_20191120_034000_smooth_nadir3seg_50pt.csv
87,28,68,1177,80,ILATM2_20191120_024800_smooth_nadir3seg_50pt.csv,ILATM2_20191109_010200_smooth_nadir3seg_50pt.csv
88,30,70,1179,80,ILATM2_20191120_024800_smooth_nadir3seg_50pt.csv,ILATM2_20191117_014700_smooth_nadir3seg_50pt.csv
89,30,49,1158,80,ILATM2_20191120_024800_smooth_nadir3seg_50pt.csv,ILATM2_20191117_024900_smooth_nadir3seg_50pt.csv
90,30,59,1217,89,ILATM2_20191117_024900_smooth_nadir3seg_50pt.csv,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv
91,30,35,1252,90,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191120_015000_smooth_nadir3seg_50pt.csv
92,30,57,1274,90,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191119_030300_smooth_nadir3seg_50pt.csv
93,31,53,1270,90,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191114_031300_smooth_nadir3seg_50pt.csv
94,30,83,1300,90,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191110_021000_smooth_nadir3seg_50pt.csv
95,30,36,1253,90,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191117_040300_smooth_nadir3seg_50pt.csv
96,30,83,1300,90,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191115_031200_smooth_nadir3seg_50pt.csv
97,32,59,1276,90,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191119_021200_smooth_nadir3seg_50pt.csv
98,30,45,1262,90,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191118_035500_smooth_nadir3seg_50pt.csv
99,31,76,1293,90,ILATM2_20191117_023800_smooth_nadir3seg_50pt.csv,ILATM2_20191118_031400_smooth_nadir3seg_50pt.csv
100,30,50,1343,99,ILATM2_20191118_031400_smooth_nadir3seg_50pt.csv,ILATM2_20191117_021500_smooth_nadir3seg_50pt.csv
101,30,30,1373,100,ILATM2_20191117_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191117_023100_smooth_nadir3seg_50pt.csv
102,30,67,1410,100,ILATM2_20191117_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191109_011300_smooth_nadir3seg_50pt.csv
103,30,80,1423,100,ILATM2_20191117_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191119_040000_smooth_nadir3seg_50pt.csv
104,24,58,1468,102,ILATM2_20191109_011300_smooth_nadir3seg_50pt.csv,ILATM2_20191119_030100_smooth_nadir3seg_50pt.csv
105,30,70,1413,100,ILATM2_20191117_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191110_012200_smooth_nadir3seg_50pt.csv
106,29,44,1387,100,ILATM2_20191117_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191117_040700_smooth_nadir3seg_50pt.csv
107,30,42,1385,100,ILATM2_20191117_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191120_030300_smooth_nadir3seg_50pt.csv
108,29,82,1425,100,ILATM2_20191117_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191118_015900_smooth_nadir3seg_50pt.csv
109,30,84,1427,100,ILATM2_20191117_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191110_001800_smooth_nadir3seg_50pt.csv
110,29,63,1490,109,ILATM2_20191110_001800_smooth_nadir3seg_50pt.csv,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv
111,28,48,1538,110,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191119_035300_smooth_nadir3seg_50pt.csv
112,29,60,1550,110,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191118_023600_smooth_nadir3seg_50pt.csv
113,30,42,1532,110,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191118_034400_smooth_nadir3seg_50pt.csv
114,33,54,1544,110,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191119_021100_smooth_nadir3seg_50pt.csv
115,29,69,1559,110,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191117_021900_smooth_nadir3seg_50pt.csv
116,29,34,1524,110,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191120_025400_smooth_nadir3seg_50pt.csv
117,30,37,1527,110,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191117_032700_smooth_nadir3seg_50pt.csv
118,29,63,1553,110,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191120_034500_smooth_nadir3seg_50pt.csv
119,29,48,1538,110,ILATM2_20191110_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191109_002200_smooth_nadir3seg_50pt.csv
120,29,72,1610,119,ILATM2_20191109_002200_smooth_nadir3seg_50pt.csv,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv
121,30,54,1664,120,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv,ILATM2_20191119_025500_smooth_nadir3seg_50pt.csv
122,30,58,1668,120,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv,ILATM2_20191115_031900_smooth_nadir3seg_50pt.csv
123,30,77,1687,120,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv,ILATM2_20191117_024800_smooth_nadir3seg_50pt.csv
124,29,32,1642,120,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv,ILATM2_20191118_023000_smooth_nadir3seg_50pt.csv
125,31,83,1693,120,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv,ILATM2_20191117_020000_smooth_nadir3seg_50pt.csv
126,30,52,1662,120,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv,ILATM2_20191120_031300_smooth_nadir3seg_50pt.csv
127,28,81,1691,120,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv,ILATM2_20191109_013300_smooth_nadir3seg_50pt.csv
128,29,54,1664,120,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv,ILATM2_20191120_032900_smooth_nadir3seg_50pt.csv
129,24,38,1648,120,ILATM2_20191110_022600_smooth_nadir3seg_50pt.csv,ILATM2_20191117_034000_smooth_nadir3seg_50pt.csv
130,29,60,1708,129,ILATM2_20191117_034000_smooth_nadir3seg_50pt.csv,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv
131,29,83,1791,130,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv,ILATM2_20191110_005500_smooth_nadir3seg_50pt.csv
132,29,78,1786,130,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv,ILATM2_20191118_015400_smooth_nadir3seg_50pt.csv
133,30,76,1784,130,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv,ILATM2_20191115_031500_smooth_nadir3seg_50pt.csv
134,30,47,1755,130,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv,ILATM2_20191110_014500_smooth_nadir3seg_50pt.csv
135,27,56,1764,130,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv,ILATM2_20191109_013900_smooth_nadir3seg_50pt.csv
136,30,80,1788,130,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv,ILATM2_20191117_013700_smooth_nadir3seg_50pt.csv
137,30,64,1772,130,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv,ILATM2_20191110_003500_smooth_nadir3seg_50pt.csv
138,29,54,1762,130,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv,ILATM2_20191120_021700_smooth_nadir3seg_50pt.csv
139,30,54,1762,130,ILATM2_20191120_034400_smooth_nadir3seg_50pt.csv,ILATM2_20191119_015200_smooth_nadir3seg_50pt.csv
140,30,64,1826,139,ILATM2_20191119_015200_smooth_nadir3seg_50pt.csv,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv
141,30,34,1860,140,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191117_015500_smooth_nadir3seg_50pt.csv
142,31,48,1874,140,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191119_034000_smooth_nadir3seg_50pt.csv
143,31,33,1859,140,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191119_015100_smooth_nadir3seg_50pt.csv
144,29,39,1865,140,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191118_022700_smooth_nadir3seg_50pt.csv
145,30,36,1862,140,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191110_011800_smooth_nadir3seg_50pt.csv
146,29,46,1872,140,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191119_035200_smooth_nadir3seg_50pt.csv
147,30,83,1909,140,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191119_020500_smooth_nadir3seg_50pt.csv
148,31,81,1907,140,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191118_033600_smooth_nadir3seg_50pt.csv
149,29,74,1900,140,ILATM2_20191120_021500_smooth_nadir3seg_50pt.csv,ILATM2_20191119_034900_smooth_nadir3seg_50pt.csv
150,18,44,1944,149,ILATM2_20191119_034900_smooth_nadir3seg_50pt.csv,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv
151,29,45,1989,150,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv,ILATM2_20191110_010400_smooth_nadir3seg_50pt.csv
152,31,81,2025,150,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv,ILATM2_20191114_024800_smooth_nadir3seg_50pt.csv
153,29,41,1985,150,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv,ILATM2_20191118_022300_smooth_nadir3seg_50pt.csv
154,30,71,2015,150,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv,ILATM2_20191119_014800_smooth_nadir3seg_50pt.csv
155,30,62,2006,150,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv,ILATM2_20191110_002500_smooth_nadir3seg_50pt.csv
156,30,81,2025,150,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv,ILATM2_20191119_040600_smooth_nadir3seg_50pt.csv
157,26,70,2014,150,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv,ILATM2_20191110_015500_smooth_nadir3seg_50pt.csv
158,32,74,2018,150,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv,ILATM2_20191119_014700_smooth_nadir3seg_50pt.csv
159,30,50,1994,150,ILATM2_20191110_013900_smooth_nadir3seg_50pt.csv,ILATM2_20191110_001300_smooth_nadir3seg_50pt.csv
160,31,78,2072,159,ILATM2_20191110_001300_smooth_nadir3seg_50pt.csv,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv
161,32,35,2107,160,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv,ILATM2_20191109_011900_smooth_nadir3seg_50pt.csv
162,30,46,2118,160,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv,ILATM2_20191117_022600_smooth_nadir3seg_50pt.csv
163,30,62,2134,160,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv,ILATM2_20191115_031800_smooth_nadir3seg_50pt.csv
164,32,41,2113,160,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv,ILATM2_20191109_012700_smooth_nadir3seg_50pt.csv
165,29,44,2116,160,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv,ILATM2_20191120_013700_smooth_nadir3seg_50pt.csv
166,30,64,2136,160,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv,ILATM2_20191110_005000_smooth_nadir3seg_50pt.csv
167,29,65,2137,160,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv,ILATM2_20191119_033100_smooth_nadir3seg_50pt.csv
168,29,57,2129,160,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv,ILATM2_20191119_021500_smooth_nadir3seg_50pt.csv
169,29,52,2124,160,ILATM2_20191118_031200_smooth_nadir3seg_50pt.csv,ILATM2_20191110_013700_smooth_nadir3seg_50pt.csv
170,29,82,2206,169,ILATM2_20191110_013700_smooth_nadir3seg_50pt.csv,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv
171,30,42,2248,170,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191118_034900_smooth_nadir3seg_50pt.csv
172,29,59,2265,170,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191118_034500_smooth_nadir3seg_50pt.csv
173,28,33,2239,170,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191110_025400_smooth_nadir3seg_50pt.csv
174,30,64,2270,170,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191120_020800_smooth_nadir3seg_50pt.csv
175,30,43,2249,170,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191118_025000_smooth_nadir3seg_50pt.csv
176,29,61,2267,170,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191120_022300_smooth_nadir3seg_50pt.csv
177,29,34,2240,170,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191117_024100_smooth_nadir3seg_50pt.csv
178,30,84,2290,170,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191117_025600_smooth_nadir3seg_50pt.csv
179,30,35,2241,170,ILATM2_20191119_025300_smooth_nadir3seg_50pt.csv,ILATM2_20191119_033300_smooth_nadir3seg_50pt.csv
180,29,49,2290,179,ILATM2_20191119_033300_smooth_nadir3seg_50pt.csv,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv
181,29,76,2366,180,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv,ILATM2_20191119_020600_smooth_nadir3seg_50pt.csv
182,31,77,2367,180,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv,ILATM2_20191110_013200_smooth_nadir3seg_50pt.csv
183,30,66,2356,180,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv,ILATM2_20191120_032400_smooth_nadir3seg_50pt.csv
184,24,48,2338,180,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv,ILATM2_20191110_002900_smooth_nadir3seg_50pt.csv
185,28,32,2322,180,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv,ILATM2_20191120_030400_smooth_nadir3seg_50pt.csv
186,30,39,2329,180,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv,ILATM2_20191120_021800_smooth_nadir3seg_50pt.csv
187,30,46,2336,180,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv,ILATM2_20191117_020900_smooth_nadir3seg_50pt.csv
188,30,47,2337,180,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv,ILATM2_20191114_031700_smooth_nadir3seg_50pt.csv
189,31,83,2373,180,ILATM2_20191119_032500_smooth_nadir3seg_50pt.csv,ILATM2_20191118_032200_smooth_nadir3seg_50pt.csv
190,30,43,2416,189,ILATM2_20191118_032200_smooth_nadir3seg_50pt.csv,ILATM2_20191114_023500_smooth_nadir3seg_50pt.csv
191,33,81,2497,190,ILATM2_20191114_023500_smooth_nadir3seg_50pt.csv,ILATM2_20191119_033500_smooth_nadir3seg_50pt.csv
192,29,48,2464,190,ILATM2_20191114_023500_smooth_nadir3seg_50pt.csv,ILATM2_20191120_034300_smooth_nadir3seg_50pt.csv
