version id,singleStoreSize,singleRestoreTime,restoreTime,parent,parent name,child name
892,92,1559,17887,890,NISE_SSMISF18_20200620.HDFEOS,NISE_SSMISF18_20201230.HDFEOS
893,91,1891,18219,890,NISE_SSMISF18_20200620.HDFEOS,NISE_SSMISF18_20200906.HDFEOS
894,97,1835,18163,890,NISE_SSMISF18_20200620.HDFEOS,NISE_SSMISF18_20201227.HDFEOS
895,93,1958,20177,893,NISE_SSMISF18_20200906.HDFEOS,NISE_SSMISF18_20191019.HDFEOS
896,89,408,18627,893,NISE_SSMISF18_20200906.HDFEOS,NISE_SSMISF18_20210901.HDFEOS
897,87,1577,19671,891,NISE_SSMISF18_20220110.HDFEOS,NISE_SSMISF18_20220116.HDFEOS
898,99,1303,17631,890,NISE_SSMISF18_20200620.HDFEOS,NISE_SSMISF18_20211125.HDFEOS
899,89,1086,17414,890,NISE_SSMISF18_20200620.HDFEOS,NISE_SSMISF18_20220625.HDFEOS
900,90,889,18303,899,NISE_SSMISF18_20220625.HDFEOS,NISE_SSMISF18_20210403.HDFEOS
901,91,1911,20214,900,NISE_SSMISF18_20210403.HDFEOS,NISE_SSMISF18_20210112.HDFEOS
902,98,2092,20395,900,NISE_SSMISF18_20210403.HDFEOS,NISE_SSMISF18_20201012.HDFEOS
903,94,1840,22235,902,NISE_SSMISF18_20201012.HDFEOS,NISE_SSMISF18_20200709.HDFEOS
904,90,1845,24080,903,NISE_SSMISF18_20200709.HDFEOS,NISE_SSMISF18_20220613.HDFEOS
905,100,230,18533,900,NISE_SSMISF18_20210403.HDFEOS,NISE_SSMISF18_20191113.HDFEOS
906,98,235,18768,905,NISE_SSMISF18_20191113.HDFEOS,NISE_SSMISF18_20191107.HDFEOS
907,98,1371,19674,900,NISE_SSMISF18_20210403.HDFEOS,NISE_SSMISF18_20191209.HDFEOS
908,93,1599,21994,902,NISE_SSMISF18_20201012.HDFEOS,NISE_SSMISF18_20200925.HDFEOS
909,89,1848,20151,900,NISE_SSMISF18_20210403.HDFEOS,NISE_SSMISF18_20210319.HDFEOS
910,101,945,21096,909,NISE_SSMISF18_20210319.HDFEOS,NISE_SSMISF18_20191118.HDFEOS
911,100,1354,22450,910,NISE_SSMISF18_20191118.HDFEOS,NISE_SSMISF18_20200805.HDFEOS
912,95,1089,22185,910,NISE_SSMISF18_20191118.HDFEOS,NISE_SSMISF18_20211209.HDFEOS
913,91,741,23191,911,NISE_SSMISF18_20200805.HDFEOS,NISE_SSMISF18_20200721.HDFEOS
914,89,1459,22555,910,NISE_SSMISF18_20191118.HDFEOS,NISE_SSMISF18_20220118.HDFEOS
915,91,1304,22400,910,NISE_SSMISF18_20191118.HDFEOS,NISE_SSMISF18_20220406.HDFEOS
916,92,1153,22249,910,NISE_SSMISF18_20191118.HDFEOS,NISE_SSMISF18_20210109.HDFEOS
917,86,640,21736,910,NISE_SSMISF18_20191118.HDFEOS,NISE_SSMISF18_20200202.HDFEOS
918,87,2109,23205,910,NISE_SSMISF18_20191118.HDFEOS,NISE_SSMISF18_20210216.HDFEOS
919,95,895,21991,910,NISE_SSMISF18_20191118.HDFEOS,NISE_SSMISF18_20191009.HDFEOS
920,94,953,22944,919,NISE_SSMISF18_20191009.HDFEOS,NISE_SSMISF18_20200705.HDFEOS
921,96,604,23548,920,NISE_SSMISF18_20200705.HDFEOS,NISE_SSMISF18_20200527.HDFEOS
922,94,94,23038,920,NISE_SSMISF18_20200705.HDFEOS,NISE_SSMISF18_20191001.HDFEOS
923,89,1123,24067,920,NISE_SSMISF18_20200705.HDFEOS,NISE_SSMISF18_20200309.HDFEOS
